FECHA;GERENCIA;NOMBREGERENCIA;CS;CENTRO;TOTALENFERMEDAD;TASAx100;x_geo;y_geo;zbs_geo;Column 11;Posición;MUNICIPIO
2020-03-17;1710;Gerencia de Valladolid Este;171026;C.S. CIGALES;2;0.026638253;-4.660676;41.7859567;CIGALES;;41.7859567,-4.660676;CIGALES/CORCOS/CUBILLAS DE SANTA MARTA/SAN MARTIN DE VALVENI/TRIGUEROS DEL VALLE/VALORIA LA BUENA/FUENSALDAÑA/MUCIENTES
2020-03-17;1711;Gerencia de Zamora;171103;C.S. ALTA SANABRIA;0;0.0;-6.879117;42.0861616;ALTA SANABRIA;;42.0861616,-6.879117;PORTO/LUBIAN/PIAS/HERMISENDE
2020-03-17;1711;Gerencia de Zamora;171108;C.S. CARBAJALES DE ALBA;0;0.0;-5.9952992;41.6823131;CARBAJALES;;41.6823131,-5.9952992;CARBAJALES DE ALBA/LOSACIO/MANZANAL DEL BARCO/OLMILLOS DE CASTRO/LOSACINO/VIDEMALA/SANTA EUFEMIA DEL BARCO/VEGALATRAVE
2020-03-17;1711;Gerencia de Zamora;171114;C.S. PUEBLA DE SANABRIA;5;0.125817816;-6.6501789;42.0813187;SANABRIA;;42.0813187,-6.6501789;COBREROS/PEDRALBA DE LA PRADERIA/ROBLEDA-CERVANTES/GALENDE/PUEBLA DE SANABRIA/REQUEJO/ROSINOS DE LA REQUEJADA/SAN JUSTO/PALACIOS DE SANABRIA/TREFACIO
2020-03-17;1711;Gerencia de Zamora;171121;C.S. ZAMORA NORTE;2;0.028058361;-5.7908384;41.5774755;ZAMORA NORTE;;41.5774755,-5.7908384;ASPARIEGOS/MONTAMARTA/MORERUELA DE LOS INFANZONES/PALACIOS DEL PAN/ROALES/SAN PEDRO DE LA NAVE-ALMENDRA/BENEGILES/CORESES/FRESNO DE LA RIBERA/MATILLA LA SECA/MOLACILLOS/MONFARRACINOS/TORRES DEL CARRIZAL/VILLALCAMPO/ZAMORA/ALGODRE/ALMARAZ DE DUERO/ANDAVIAS/CUBILLOS/GALLEGOS DEL PAN/HINIESTA (LA)/MUELAS DEL PAN/VALCABADO/VILLALUBE/VILLASECO DEL PAN
2020-03-17;1711;Gerencia de Zamora;171122;C.S. ZAMORA SUR;0;0.0;-5.7520988;41.4477098;ZAMORA SUR;;41.4477098,-5.7520988;ARCENILLAS/GEMA/MORALES DEL VINO/PERDIGON (EL)/VILLALAZAN/ZAMORA/CASASECA DE LAS CHANAS/MADRIDANOS/PERERUELA/VENIALBO/VILLARALBO/CAZURRA/ENTRALA/MORALEJA DEL VINO/SANZOLES
2020-03-18;1701;Gerencia de Ávila;170101;C.S. ARENAS SAN PEDRO;3;0.039484075;-5.1146939;40.1963342;ARENAS DE SAN PEDRO;;40.1963342,-5.1146939;ARENAS DE SAN PEDRO/HORNILLO (EL)/ARENAL (EL)/GUISANDO
2020-03-18;1701;Gerencia de Ávila;170102;C.S. AREVALO;3;0.021731257;-4.7155883;41.0192187;AREVALO;;41.0192187,-4.7155883;AREVALO/BOHODON (EL)/CANALES/CODORNIZ/CONSTANZANA/FUENTES DE AÑO/LANGA/MONTEJO DE AREVALO/SAN CRISTOBAL DE LA VEGA/SANCHIDRIAN/SINLABAJOS/DONVIDAS/MARTIN MUÑOZ DE LA DEHESA/MARTIN MUÑOZ DE LAS POSADAS/PALACIOS DE GODA/RAPARIEGOS/TIÑOSILLOS/TOLOCIRIO/VILLANUEVA DE GOMEZ/ADANERO/ALDEASECA/CABEZAS DE ALAMBRE/DONHIERRO/DONJIMENO/ESPINOSA DE LOS CABALLEROS/GUTIERRE-MUÑOZ/NAVA DE AREVALO/ORBITA/PEDRO-RODRIGUEZ/SAN VICENTE DE AREVALO/VILLANUEVA DEL ACERAL
2020-03-18;1701;Gerencia de Ávila;170105;C.S. AVILA RURAL;7;0.08085942;-4.6711786;40.6384702;AVILA RURAL;;40.6384702,-4.6711786;BARRACO (EL)/COLILLA (LA)/GEMUÑO/GOTARRENDURA/HERRADON DE PINARES/MEDIANA DE VOLTOYA/MINGORRIA/MUÑOPEPE/NIHARRA/OJOS-ALBOS/SALOBRAL/SAN ESTEBAN DE LOS PATOS/SANTA CRUZ DE PINARES/TORNADIZOS DE AVILA/VEGA DE SANTA MARIA/BERROCALEJO DE ARAGONA/BLASCOSANCHO/CARDEÑOSA/FRESNO (EL)/HERNANSANCHO/MARTIHERRERO/PADIERNOS/PEÑALBA DE AVILA/POZANCO/RIOFRIO/SAN PASCUAL/SANCHORREJA/SANTA MARIA DEL CUBILLO/SANTO DOMINGO DE LAS POSADAS/SOTALBO/VELAYOS/AVILA/BERLANAS (LAS)/CASASOLA/GALLEGOS DE ALTAMIROS/MARLIN/MIRONCILLO/MONSALUPE/OSO (EL)/PAJARES DE ADAJA/SAN BARTOLOME DE PINARES/SAN JUAN DE LA NAVA/SERRADA (LA)/TOLBAÑOS
2020-03-18;1701;Gerencia de Ávila;170112;C.S. FONTIVEROS;2;0.090293454;-5.0026168;40.9224581;FONTIVEROS;;40.9224581,-5.0026168;BERNUY-ZAPARDIEL/MUÑOSANCHO/RIVILLA DE BARAJAS/CABEZAS DEL POZO/CRESPOS/FLORES DE AVILA/FUENTE EL SAUZ/GIMIALCON/CANTIVEROS/CISLA/COLLADO DE CONTRERAS/CONSTANZANA/FONTIVEROS/SALVADIOS
2020-03-18;1701;Gerencia de Ávila;170113;C.S. NAVARREDONDA GREDOS;0;0.0;-5.1468286;40.3763715;GREDOS;;40.3763715,-5.1468286;HOYOS DE MIGUEL MUÑOZ/HOYOS DEL ESPINO/NAVADIJOS/NAVARREDONDA DE GREDOS/SAN JUAN DE GREDOS/SAN MARTIN DE LA VEGA DEL ALBERCHE/GARGANTA DEL VILLAR/HOYOS DEL COLLADO/CEPEDA LA MORA/SAN MARTIN DEL PIMPOLLAR
2020-03-18;1701;Gerencia de Ávila;170115;C.S. MADRIGAL DE LAS ALTAS TORRES;0;0.0;-5.020748;41.074037;MADRIGAL DE LAS ALTAS TORRES;;41.074037,-5.020748;BARROMAN/MORALEJA DE MATACABRAS/MAMBLAS/BERCIAL DE ZAPARDIEL/BLASCONUÑO DE MATACABRAS/CASTELLANOS DE ZAPARDIEL/HORCAJO DE LAS TORRES/MADRIGAL DE LAS ALTAS TORRES/RASUEROS/SAN ESTEBAN DE ZAPARDIEL
2020-03-18;1701;Gerencia de Ávila;170116;C.S. MOMBELTRAN;1;0.040633889;-4.996585;40.2764479;MOMBELTRAN;;40.2764479,-4.996585;CUEVAS DEL VALLE/MOMBELTRAN/SAN ESTEBAN DEL VALLE/SANTA CRUZ DEL VALLE/VILLAREJO DEL VALLE
2020-03-18;1701;Gerencia de Ávila;170118;C.S. SAN PEDRO ARROYO;0;0.0;-4.9304366;40.814332;SAN PEDRO DEL ARROYO;;40.814332,-4.9304366;ALBORNOS/HERREROS DE SUSO/NARROS DE SALDUEÑA/PARRAL (EL)/SAN JUAN DE LA ENCINILLA/VIÑEGRA DE MORAÑA/AVEINTE/BLASCOMILLAN/BRABOS/BULARROS/CABIZUELA/MUÑOGRANDE/MUÑOMER DEL PECO/SANTO TOME DE ZABARCOS/VILLAFLOR/GRANDES Y SAN MARTIN/NARROS DEL CASTILLO/PAPATRIGO/RIOCABADO/SAN PEDRO DEL ARROYO/SIGERES/VITA
2020-03-18;1701;Gerencia de Ávila;170119;C.S. SOTILLO DE ADRADA;1;0.009062897;-4.6472208;40.2954901;SOTILLO DE LA ADRADA;;40.2954901,-4.6472208;CASAVIEJA/CASILLAS/NAVAHONDILLA/PIEDRALAVES/SOTILLO DE LA ADRADA/FRESNEDILLA/ADRADA (LA)/HIGUERA DE LAS DUEÑAS/SANTA MARIA DEL TIETAR
2020-03-18;1701;Gerencia de Ávila;170122;C.S. AVILA SUR ESTE;29;0.180359475;-4.5452636;40.6528095;AVILA SUR-ESTE;;40.6528095,-4.5452636;AVILA
2020-03-18;1702;Gerencia de Burgos;170201;C.S. ARANDA NORTE;27;0.137446549;-3.6555077;41.6891216;ARANDA NORTE;;41.6891216,-3.6555077;ARANDA DE DUERO
2020-03-18;1702;Gerencia de Burgos;170202;C.S. ARANDA RURAL;7;0.090299278;-3.628658;41.6853253;ARANDA DE DUERO-RURAL;;41.6853253,-3.628658;ALDEHORNO/ARANDA DE DUERO/BAÑOS DE VALDEARADOS/FUENTELCESPED/FUENTESPINA/GUMIEL DE IZAN/GUMIEL DE MERCADO/HONRUBIA DE LA CUESTA/HONTANGAS/HONTORIA DE VALDEARADOS/MORADILLO DE ROA/PARDILLA/PEÑARANDA DE DUERO/QUEMADA/SAN JUAN DEL MONTE/VILLANUEVA DE GUMIEL/ADRADA DE HAZA/CALERUEGA/FRESNILLO DE LAS DUEÑAS/FUENTENEBRO/QUINTANA DEL PIDIO/SANTA CRUZ DE LA SALCEDA/SANTA MARIA DEL MERCADILLO/TORREGALINDO/TUBILLA DEL LAGO/VADOCONDES/VILLALBILLA DE GUMIEL/CAMPILLO DE ARANDA/CASTRILLO DE LA VEGA/ESPINOSA DE CERVERA/MILAGROS/MONTEJO DE LA VEGA DE LA SERREZUELA/SEQUERA DE HAZA (LA)/VALDEANDE/VALDEVACAS DE MONTEJO/VID Y BARRIOS (LA)/VILLALBA DE DUERO/VILLAVERDE DE MONTEJO/ZAZUAR
2020-03-18;1702;Gerencia de Burgos;170204;C.S. BELORADO;11;0.282558438;-3.2049005;42.3861643;BELORADO;;42.3861643,-3.2049005;CASTILDELGADO/ESPINOSA DEL CAMINO/FRESNO DE RIO TIRON/IBRILLOS/MIRANDA DE EBRO/PRADOLUENGO/VILORIA DE RIOJA/BELORADO/CEREZO DE RIO TIRON/CERRATON DE JUARROS/FRESNEDA DE LA SIERRA TIRON/REDECILLA DEL CAMINO/VILLAGALIJO/VILLAMBISTIA/BASCUÑANA/FRESNEÑA/REDECILLA DEL CAMPO/SANTA CRUZ DEL VALLE URBION/TOSANTOS/VALLE DE OCA/VALMALA/VILLAFRANCA MONTES DE OCA
2020-03-18;1702;Gerencia de Burgos;170207;C.S. I. LOPEZ SAIZ;22;0.135945128;-3.6981439;42.351365;BURGOS CENTRO B;;42.351365,-3.6981439;
2020-03-18;1702;Gerencia de Burgos;170208;C.S. BURGOS RURAL NORTE;2;0.027348557;-3.5966157;42.4521283;BURGOS RURAL NORTE;;42.4521283,-3.5966157;
2020-03-18;1702;Gerencia de Burgos;170211;C.S. ESPINOSA MONTEROS;0;0.0;-3.5532281;43.0737277;ESPINOSA DE LOS MONTEROS;;43.0737277,-3.5532281;JUNTA DE TRASLALOMA/ESPINOSA DE LOS MONTEROS/MERINDAD DE MONTIJA/MERINDAD DE SOTOSCUEVA
2020-03-18;1702;Gerencia de Burgos;170215;C.S. HUERTA DE REY;0;0.0;-3.3753229;41.8011313;HUERTA DE REY;;41.8011313,-3.3753229;
2020-03-18;1702;Gerencia de Burgos;170222;C.S. MIRANDA OESTE;10;0.052115906;-2.9563542;42.6840113;MIRANDA OESTE;;42.6840113,-2.9563542;MIRANDA DE EBRO
2020-03-18;1702;Gerencia de Burgos;170223;C.S. PAMPLIEGA;0;0.0;-4.008123;42.17932;PAMPLIEGA;;42.17932,-4.008123;BALBASES (LOS)/BELBIMBRE/TAMARON/VALLEJERA/VILLAZOPEQUE/IGLESIAS/MAZUELA/OLMILLOS DE MUÑO/PERAL DE ARLANZA/PRESENCIO/REVILLA VALLEJERA/SANTA MARIA DEL CAMPO/VILLALDEMIRO/VILLAMEDIANILLA/VILLAVERDE DEL MONTE/VILLAVERDE-MOGINA/VILLODRIGO/CIADONCHA/PALAZUELOS DE MUÑO/PAMPLIEGA/VALLES DE PALENZUELA/VILLAQUIRAN DE LOS INFANTES
2020-03-18;1702;Gerencia de Burgos;170225;C.S. ROA DE DUERO;1;0.017838031;-3.9313677;41.7196278;ROA DE DUERO;;41.7196278,-3.9313677;CUEVA DE ROA (LA)/FUENTELISENDO/HAZA/SOTILLO DE LA RIBERA/VALDEZATE/VILLATUELDA/ANGUIX/FUENTECEN/PEDROSA DE DUERO/SAN MARTIN DE RUBIALES/TORTOLES DE ESGUEVA/BERLANGAS DE ROA/FUENTEMOLINOS/HORRA (LA)/HOYALES DE ROA/NAVA DE ROA/OLMEDILLO DE ROA/ROA/TERRADILLOS DE ESGUEVA/TORRESANDINO/VILLAESCUSA DE ROA
2020-03-18;1702;Gerencia de Burgos;170226;C.S. SALAS LOS INFANTES;2;0.061652281;-3.2811979;42.0588261;SALA DE LOS INFANTES;;42.0588261,-3.2811979;BARBADILLO DEL MERCADO/BARBADILLO DEL PEZ/CAMPOLARA/CARAZO/HORTIGÜELA/MONCALVILLO/SALAS DE LOS INFANTES/SAN MILLAN DE LARA/SANTO DOMINGO DE SILOS/CABEZON DE LA SIERRA/HUERTA DE ARRIBA/MAMBRILLAS DE LARA/MAMOLAR/MONTERRUBIO DE LA DEMANDA/PINILLA DE LOS MOROS/REVILLA Y AHEDO (LA)/RIOCAVADO DE LA SIERRA/BARBADILLO DE HERREROS/CASTRILLO DE LA REINA/CONTRERAS/GALLEGA (LA)/HACINAS/JARAMILLO DE LA FUENTE/PINILLA DE LOS BARRUECOS/VALLE DE VALDELAGUNA/VIZCAINOS
2020-03-18;1702;Gerencia de Burgos;170228;C.S. SANTA CLARA;25;0.144969556;-3.6638629;42.3283523;SANTA CLARA;;42.3283523,-3.6638629;BURGOS
2020-03-18;1702;Gerencia de Burgos;170229;C.S. SEDANO;0;0.0;-3.7494493;42.7559832;SEDANO;;42.7559832,-3.7494493;ALTOS (LOS)/SARGENTES DE LA LORA/TUBILLA DEL AGUA/VALLE DE SEDANO/VALLE DE ZAMANZAS
2020-03-18;1702;Gerencia de Burgos;170230;C.S. VALLE DE LOSA;0;0.0;-3.1799508;42.9747524;VALLE DE LOSA;;42.9747524,-3.1799508;BERBERANA/MEDINA DE POMAR/VALLE DE LOSA/JUNTA DE VILLALBA DE LOSA
2020-03-18;1702;Gerencia de Burgos;170231;C.S. VALLE TOBALINA;0;0.0;-3.245942;42.763078;VALLE DE TOBALINA;;42.763078,-3.245942;PARTIDO DE LA SIERRA EN TOBALINA/VALLE DE TOBALINA/FRIAS/OÑA
2020-03-18;1702;Gerencia de Burgos;170232;C.S. VALLE VALDEBEZANA;0;0.0;-3.8782143;42.9170306;VALLE DE VALDEBEZANA;;42.9170306,-3.8782143;ALFOZ DE BRICIA/ARIJA/MERINDAD DE VALDEPORRES/ALFOZ DE SANTA GADEA/VALLE DE VALDEBEZANA/RUCANDIO
2020-03-18;1703;Gerencia de León;170301;C.S. ARMUNIA;14;0.108569213;-5.6250478;42.4904947;ARMUNIA;;42.4904947,-5.6250478;ONZONILLA/VEGA DE INFANZONES/ARDON/CHOZAS DE ABAJO/LEON/SANTOVENIA DE LA VALDONCINA
2020-03-18;1703;Gerencia de León;170303;C.S. ASTORGA II;4;0.101988781;-6.1802328;42.4989784;ASTORGA II;;42.4989784,-6.1802328;LUCILLO/LUYEGO/SANTA COLOMBA DE SOMOZA/SANTIAGO MILLAS/VILLAMEJIL/QUINTANA DEL CASTILLO/SOBRADO/VALDERREY/VILLAGATON/ASTORGA/BRAZUELO/MAGAZ DE CEPEDA/VAL DE SAN LORENZO/VILLAFRANCA DEL BIERZO
2020-03-18;1703;Gerencia de León;170304;C.S. SAN EMILIANO;1;0.105152471;-6.03948;42.9619753;BABIA;;42.9619753,-6.03948;CABRILLANES/SAN EMILIANO/SENA DE LUNA
2020-03-18;1703;Gerencia de León;170309;C.S. BAÑEZA II;19;0.208630724;-5.9772118;42.2458606;BAÑEZA II, LA;;42.2458606,-5.9772118;CASTRILLO DE LA VALDUERNA/CASTROCALBON/QUINTANA DEL MARCO/VALDEFUENTES DEL PARAMO/VILLAZALA/BAÑEZA (LA)/CASTROCONTRIGO/CEBRONES DEL RIO/POZUELO DEL PARAMO/QUINTANA Y CONGOSTO/SAN ESTEBAN DE NOGALES/VILLAMONTAN DE LA VALDUERNA/ALIJA DEL INFANTADO/ANTIGUA (LA)/DESTRIANA/PALACIOS DE LA VALDUERNA/REGUERAS DE ARRIBA/RIEGO DE LA VEGA/ROPERUELOS DEL PARAMO/SAN ADRIAN DEL VALLE/SAN CRISTOBAL DE LA POLANTERA/SANTA MARIA DE LA ISLA
2020-03-18;1703;Gerencia de León;170313;C.S. LA PALOMERA;34;0.136141587;-5.5639192;42.6100731;LEON II (LA PALOMERA);;42.6100731,-5.5639192;
2020-03-18;1703;Gerencia de León;170314;C.S. CONDESA;19;0.091074681;-5.5759819;42.5974726;LEON III (LA CONDESA);;42.5974726,-5.5759819;
2020-03-18;1703;Gerencia de León;170315;C.S. CRUCERO;23;0.173297167;-5.5865679;42.6003574;LEON IV (EL CRUCERO);;42.6003574,-5.5865679;
2020-03-18;1703;Gerencia de León;170317;C.S. JOSE AGUADO II;19;0.077160494;-5.4450772;42.619135;LEON VI;;42.619135,-5.4450772;VILLATURIEL/LEON/VALDEFRESNO/VEGAS DEL CONDADO
2020-03-18;1703;Gerencia de León;170321;C.S. RIBERA DEL ESLA;1;0.054975261;-5.2352506;42.6220766;RIBERA DEL ESLA;;42.6220766,-5.2352506;CUBILLAS DE RUEDA/GRADEFES/VALDEPOLO
2020-03-18;1703;Gerencia de León;170323;C.S. SAHAGUN CAMPOS;2;0.045289855;-5.0507432;42.4547098;SAHAGÚN DE CAMPOS;;42.4547098,-5.0507432;CALZADA DEL COTO/CEA/ESCOBAR DE CAMPOS/GORDALIZA DEL PINO/VILLASELAN/BERCIANOS DEL REAL CAMINO/CASTROTIERRA DE VALMADRIGAL/GRAJAL DE CAMPOS/JOARILLA DE LAS MATAS/SAHAGUN/VALLECILLO/VILLAMOL/SANTA MARIA DEL MONTE DE CEA/VILLAMARTIN DE DON SANCHO/VILLAZANZO DE VALDERADUEY
2020-03-18;1704;Gerencia de Ponferrada;170403;C.S. FABERO;1;0.015269507;-6.7032857;42.8176963;FABERO;;42.8176963,-6.7032857;CANDIN/VEGA DE ESPINAREDA/FABERO/PERANZANES
2020-03-18;1704;Gerencia de Ponferrada;170407;C.S. PUENTE DOMINGO FLOREZ;0;0.0;-6.7140276;42.4127795;PUENTE DE DOMINGO FLOREZ;;42.4127795,-6.7140276;BENUZA/BORRENES/CARUCEDO/PUENTE DE DOMINGO FLOREZ
2020-03-18;1704;Gerencia de Ponferrada;170408;C.S. TORENO;1;0.023854962;-6.5033694;42.7810332;TORENO;;42.7810332,-6.5033694;BERLANGA DEL BIERZO/TORENO/PARAMO DEL SIL
2020-03-18;1704;Gerencia de Ponferrada;170411;C.S. PONFERRADA IV;10;0.080405242;-6.6267109;42.5980544;PONFERRADA IV;;42.5980544,-6.6267109;PONFERRADA/CABAÑAS RARAS
2020-03-18;1705;Gerencia de Palencia;170501;C.S. AGUILAR DE CAMPOO;2;0.023733238;-4.1750585;42.7876987;AGUILAR DE CAMPOO;;42.7876987,-4.1750585;BASCONCILLOS DEL TOZO/AGUILAR DE CAMPOO/BERZOSILLA/BRAÑOSERA/POMAR DE VALDIVIA/BARRUELO DE SANTULLAN/VALLE DE VALDELUCIO
2020-03-18;1705;Gerencia de Palencia;170502;C.S. BALTANAS;0;0.0;-4.1664881;41.9106172;BALTANAS;;41.9106172,-4.1664881;CEVICO NAVERO/REINOSO DE CERRATO/ANTIGÜEDAD/BALTANAS/CASTRILLO DE DON JUAN/ESPINOSA DE CERRATO/VILLACONANCIO/HERMEDES DE CERRATO/VILLAVIUDAS
2020-03-18;1705;Gerencia de Palencia;170505;C.S. FROMISTA;0;0.0;-4.3777922;42.2112657;FROMISTA;;42.2112657,-4.3777922;AMUSCO/REQUENA DE CAMPOS/RIBAS DE CAMPOS/FROMISTA/ITERO DE LA VEGA/MARCILLA DE CAMPOS/PIÑA DE CAMPOS/POBLACION DE CAMPOS/VALBUENA DE PISUERGA/VILLODRE/VILLOVIECO/AMAYUELAS DE ARRIBA/ASTUDILLO/BOADILLA DEL CAMINO/ITERO DEL CASTILLO/MELGAR DE YUSO/REVENGA DE CAMPOS/SAN CEBRIAN DE CAMPOS/SANTOYO/TAMARA DE CAMPOS/VILLALACO
2020-03-18;1705;Gerencia de Palencia;170506;C.S. GUARDO;0;0.0;-4.7793976;42.8075753;GUARDO;;42.8075753,-4.7793976;RESPENDA DE LA PEÑA/VELILLA DEL RIO CARRION/CONGOSTO DE VALDAVIA/GUARDO/FRESNO DEL RIO/MANTINOS/SANTIBAÑEZ DE LA PEÑA/VILLALBA DE GUARDO
2020-03-18;1705;Gerencia de Palencia;170508;C.S. JARDINILLOS;14;0.075418844;-4.5383516;42.0122939;LOS JARDINILLOS;;42.0122939,-4.5383516;PALENCIA
2020-03-18;1705;Gerencia de Palencia;170512;C.S. PAREDES DE NAVA;3;0.097783572;-4.7078451;42.1692388;PAREDES DE NAVA;;42.1692388,-4.7078451;FUENTES DE NAVA/PAREDES DE NAVA/RIBEROS DE LA CUEZA/VILLANUEVA DEL REBOLLAR/CARDEÑOSA DE VOLPEJERA/VILLAMUERA DE LA CUEZA/BECERRIL DE CAMPOS/VALLE DEL RETORTILLO
2020-03-18;1705;Gerencia de Palencia;170513;C.S. PINTOR OLIVA;15;0.065977568;-4.5093597;41.9977561;PINTOR OLIVA;;41.9977561,-4.5093597;PALENCIA
2020-03-18;1705;Gerencia de Palencia;170514;C.S. SALDAÑA;0;0.0;-4.7204164;42.560098;SALDAÑA;;42.560098,-4.7204164;PINO DEL RIO/PUEBLA DE VALDAVIA (LA)/QUINTANILLA DE ONSOÑA/RESPENDA DE LA PEÑA/SALDAÑA/VILLABASTA DE VALDAVIA/VILLOTA DEL PARAMO/BUENAVISTA DE VALDAVIA/CONGOSTO DE VALDAVIA/PEDROSA DE LA VEGA/SANTERVAS DE LA VEGA/VILLALUENGA DE LA VEGA/AYUELA/BUSTILLO DE LA VEGA/POZA DE LA VEGA/RENEDO DE LA VEGA/TABANERA DE VALDAVIA/VALDERRABANO/VILLAELES DE VALDAVIA/VILLARRABE/VILLASILA DE VALDAVIA
2020-03-18;1706;Gerencia de Salamanca;170602;C.S. ALDEADAVILA RIBERA;1;0.03894081;-6.6595106;41.1113017;ALDEADÁVILA DE LA RIBERA;;41.1113017,-6.6595106;ALDEADAVILA DE LA RIBERA/BARRUECOPARDO/MASUECO/SALDEANA/SAUCELLE/MILANO (EL)/VILVESTRE/ZARZA DE PUMAREDA (LA)/CEREZAL DE PEÑAHORCADA/MIEZA/VILLASBUENAS
2020-03-18;1706;Gerencia de Salamanca;170612;C.S. GARRIDO SUR;46;0.178073707;-5.6376245;40.9715334;GARRIDO SUR;;40.9715334,-5.6376245;SALAMANCA
2020-03-18;1706;Gerencia de Salamanca;170616;C.S. LEDESMA;4;0.156555773;-6.0954699;41.0899495;LEDESMA;;41.0899495,-6.0954699;MONLERAS/VILLASDARDO/VILLASECO DE LOS GAMITOS/VILLASECO DE LOS REYES/MATA DE LEDESMA (LA)/DOÑINOS DE LEDESMA/ENCINA DE SAN SILVESTRE/GEJUELO DEL BARRO/LEDESMA/MANZANO (EL)/SANDO/SANTA MARIA DE SANDO/SARDON DE LOS FRAILES/VILLARMAYOR
2020-03-18;1706;Gerencia de Salamanca;170619;C.S. MATILLA CAÑOS;0;0.0;-5.9732262;40.8405196;MATILLA DE LOS CAÑOS;;40.8405196,-5.9732262;ALDEHUELA DE LA BOVEDA/CALZADA DE DON DIEGO/CANILLAS DE ABAJO/MATILLA DE LOS CAÑOS DEL RIO/VILLALBA DE LOS LLANOS/CARRASCAL DEL OBISPO/TABERA DE ABAJO/VECINOS/VEGUILLAS (LAS)/ROBLIZA DE COJOS/SANCHON DE LA SAGRADA
2020-03-18;1706;Gerencia de Salamanca;170620;C.S. MIRANDA DEL CASTAÑAR;0;0.0;-6.0341157;40.4383859;MIRANDA DEL CASTAÑAR;;40.4383859,-6.0341157;SOTOSERRANO/GARCIBUEY/SEQUEROS/CEPEDA/HERGUIJUELA DE LA SIERRA/MADROÑAL/MIRANDA DEL CASTAÑAR/VILLANUEVA DEL CONDE
2020-03-18;1706;Gerencia de Salamanca;170633;C.S. VILLORIA;3;0.074404762;-5.3715956;41.0345487;VILLORIA;;41.0345487,-5.3715956;CORDOVILLA/MORIÑIGO/VILLORUELA/ARABAYONA DE MOGICA/BABILAFUENTE/CANTALPINO/PEDROSO DE LA ARMUÑA (EL)
2020-03-18;1707;Gerencia de Segovia;170701;C.S. CANTALEJO;2;0.024006722;-3.9413908;41.2406977;CANTALEJO;;41.2406977,-3.9413908;AREVALILLO DE CEGA/CABALLAR/COBOS DE FUENTIDUEÑA/FUENTE EL OLMO DE FUENTIDUEÑA/MUÑOVEROS/REBOLLO/VALLE DE TABLADILLO/VEGANZONES/ALDEALCORVO/CARRASCAL DEL RIO/SAN MIGUEL DE BERNUY/SAN PEDRO DE GAILLOS/SAUQUILLO DE CABEZAS/TORREIGLESIAS/TUREGANO/VALDEVACAS Y GUIJAR/CABEZUELA/CANTALEJO/CUBILLO/FUENTERREBOLLO/NAVALILLA/PUEBLA DE PEDRAZA/SEBULCOR
2020-03-18;1707;Gerencia de Segovia;170704;C.S. FUENTESAUCO;4;0.290486565;-4.0940193;41.4080459;FUENTESAUCO DE FUENTIDUEÑA;;41.4080459,-4.0940193;ALDEASOÑA/HONTALBILLA/TORRECILLA DEL PINAR/ARGUJILLO/GUARRATE/PEGO (EL)/VILLABUENA DEL PUENTE/ADRADOS/CALABAZAS DE FUENTIDUEÑA/OLOMBRADA/PEROSILLO/BOVEDA DE TORO (LA)/CASTRILLO DE LA GUAREÑA/COZUELOS DE FUENTIDUEÑA/FUENTEPIÑEL/FUENTESAUCO DE FUENTIDUEÑA/MEMBIBRE DE LA HOZ/FUENTELAPEÑA/FUENTESAUCO/MADERAL (EL)/SAN MIGUEL DE LA RIBERA/VADILLO DE LA GUAREÑA/VILLAESCUSA/VILLAMOR DE LOS ESCUDEROS
2020-03-18;1707;Gerencia de Segovia;170707;C.S. RIAZA;3;0.068823125;-3.4554609;41.3634767;RIAZA;;41.3634767,-3.4554609;ALDEALENGUA DE SANTA MARIA/CEREZO DE ABAJO/CILLERUELO DE SAN MAMES/CORRAL DE AYLLON/FRESNO DE CANTESPINO/LANGUILLA/MADERUELO/MONTEJO DE TIERMES/RIAGUAS DE SAN BARTOLOME/RIAZA/CAMPO DE SAN PEDRO/CASTILLEJO DE MESLEON/CEREZO DE ARRIBA/MORAL DE HORNUEZ/SEQUERA DE FRESNO/ALCONADA DE MADERUELO/AYLLON/RIBOTA
2020-03-18;1707;Gerencia de Segovia;170708;C.S. SEGOVIA I;32;0.144215602;-4.114543;40.9380492;SEGOVIA I;;40.9380492,-4.114543;SEGOVIA
2020-03-18;1707;Gerencia de Segovia;170712;C.S. SEPULVEDA;4;0.139470014;-3.712417;41.329873;SEPULVEDA;;41.329873,-3.712417;ALDEANUEVA DE LA SERREZUELA/GRAJERA/SEPULVEDA/URUEÑAS/ALDEONTE/BARBOLLA/BERCIMUEL/CASTROSERRACIN/CEDILLO DE LA TORRE/DURUELO/ENCINAS/MATILLA (LA)/NAVARES DE AYUSO/NAVARES DE LAS CUEVAS/PAJAREJOS/SANTA MARTA DEL CERRO/SOTILLO/VALLERUELA DE PEDRAZA/BOCEGUILLAS/CASTROSERNA DE ABAJO/CONDADO DE CASTILNOVO/FRESNO DE LA FUENTE/NAVARES DE ENMEDIO/PRADALES/VALLERUELA DE SEPULVEDA
2020-03-18;1707;Gerencia de Segovia;170715;C.S. SAN ILDEFONSO;15;0.279798545;-4.0179965;40.8500482;SAN ILDEFONSO-LA GRANJA;;40.8500482,-4.0179965;SAN ILDEFONSO
